UserID,UserName,Age,Gender,Email,TotalCourses,TotalSpending,AvgCourseRating,AvgCoursePrice,PreferredCategory,PreferredLevel
U01454,terrybryce,18,Female,nlamb@hotmail.com,2,0.0,2.26,0.0,Cybersecurity,Advanced
U01455,arielwilliams,22,Female,burnettjennifer@gmail.com,14,994.88,3.0978571428571433,71.06285714285714,Artificial Intelligence,Advanced
U01456,gentrybethany,30,Male,sanchezmary@outlook.com,1,0.0,4.14,0.0,Finance,Beginner
U01457,huntertamara,27,Male,barbaramarsh@outlook.com,1,394.26,1.35,394.26,Cybersecurity,Intermediate
U01458,nmoore,24,Male,qrussell@yahoo.com,1,0.0,2.0,0.0,Business,Advanced
U01459,elizabethwatkins,17,Female,fkelly@yahoo.com,1,0.0,1.28,0.0,Programming,Beginner
U01460,pvazquez,32,Female,zblack@yahoo.com,13,1634.62,3.0584615384615383,125.74,Cybersecurity,Advanced
U01461,landerson,16,Male,bstrickland@outlook.com,1,327.99,1.51,327.99,Project Management,Beginner
U01462,vbuchanan,27,Male,williameaton@hotmail.com,1,212.39,3.15,212.39,Digital Marketing,Advanced
U01463,jerome86,30,Female,williamsbeverly@yahoo.com,13,1219.22,3.256153846153846,93.78615384615385,Finance,Beginner
U01464,iyoung,33,Male,tina46@yahoo.com,1,0.0,4.51,0.0,Design,Beginner
U01465,kgonzalez,33,Male,shannon44@hotmail.com,2,394.26,3.04,197.13,Cybersecurity,Intermediate
U01466,williamluna,22,Male,mcmahonphillip@outlook.com,2,0.0,3.8,0.0,Business,Advanced
U01467,reynoldsdennis,19,Female,alisoncampbell@yahoo.com,1,487.92,3.64,487.92,Business,Advanced
U01468,tvillanueva,28,Female,jhawkins@gmail.com,2,299.57,3.06,149.785,Cybersecurity,Advanced
U01469,andersonbrandi,29,Female,rstewart@yahoo.com,2,0.0,3.585,0.0,Cybersecurity,Advanced
U01470,jyoung,28,Male,hinesamanda@hotmail.com,2,415.51,3.52,207.755,Artificial Intelligence,Intermediate
U01471,garciachristine,19,Female,robinsonjessica@outlook.com,1,0.0,3.64,0.0,Artificial Intelligence,Beginner
U01472,william95,27,Female,michael27@yahoo.com,12,1086.16,3.0775,90.51333333333334,Cybersecurity,Advanced
U01473,nicolewalter,17,Female,jeremysingh@gmail.com,15,2381.73,2.89,158.782,Artificial Intelligence,Beginner
U01474,sherryfowler,20,Male,hansenrobert@gmail.com,2,0.0,2.435,0.0,Web Development,Advanced
U01475,richardrocha,20,Male,erin18@yahoo.com,15,1295.42,2.888,86.36133333333333,Artificial Intelligence,Advanced
U01476,kenneth36,35,Female,williamssteven@outlook.com,1,326.02,2.69,326.02,Business,Intermediate
U01477,phamtiffany,17,Female,michael59@hotmail.com,1,0.0,2.14,0.0,Digital Marketing,Beginner
U01478,lindaparrish,35,Female,allendavid@hotmail.com,1,0.0,2.43,0.0,Programming,Intermediate
U01479,kathleenlewis,25,Female,wheelerjames@yahoo.com,1,0.0,4.14,0.0,Finance,Beginner
U01480,zsmith,20,Female,cynthia24@yahoo.com,1,0.78,3.89,0.78,Machine Learning,Advanced
U01481,david54,20,Male,catherineriddle@outlook.com,1,0.0,1.73,0.0,Machine Learning,Intermediate
U01482,amanda99,17,Male,ucarney@gmail.com,2,490.9,3.375,245.45,Artificial Intelligence,Beginner
U01483,morrisonrebecca,18,Male,catherine26@outlook.com,1,0.0,4.51,0.0,Design,Beginner
U01484,travisroman,17,Male,ruizchristopher@hotmail.com,1,0.0,1.28,0.0,Programming,Beginner
U01485,holtjohn,16,Male,castanedajessica@hotmail.com,1,0.0,4.14,0.0,Finance,Beginner
U01486,dwilliams,17,Male,edwardatkins@yahoo.com,1,0.0,1.59,0.0,Finance,Advanced
U01487,david91,17,Female,nicholasscott@hotmail.com,2,0.0,3.09,0.0,Design,Advanced
U01488,lawsonbeth,27,Male,thomasprice@gmail.com,12,599.76,2.9324999999999997,49.98,Data Science,Intermediate
U01489,mmacdonald,27,Male,fharris@outlook.com,1,487.92,3.64,487.92,Business,Advanced
U01490,whenry,19,Female,nicholas42@outlook.com,1,0.0,1.91,0.0,Cybersecurity,Intermediate
U01491,zfinley,17,Female,wujames@hotmail.com,3,0.0,4.6066666666666665,0.0,Digital Marketing,Intermediate
U01492,bettywillis,23,Female,amy04@outlook.com,4,837.6099999999999,3.645,209.40249999999997,Artificial Intelligence,Beginner
U01493,lmatthews,18,Female,zoconnor@hotmail.com,1,415.51,3.11,415.51,Artificial Intelligence,Intermediate
U01494,twalker,32,Male,hwolfe@outlook.com,1,0.0,2.38,0.0,Cybersecurity,Advanced
U01495,xsanchez,31,Female,parkermark@hotmail.com,1,0.0,3.45,0.0,Project Management,Intermediate
U01496,katelynanderson,22,Female,erussell@gmail.com,13,1683.07,3.2684615384615388,129.46692307692308,Business,Advanced
U01497,ccrawford,35,Female,perryashley@gmail.com,13,837.6099999999999,3.14,64.43153846153845,Digital Marketing,Beginner
U01498,joshuacastillo,15,Male,christopherperez@yahoo.com,1,0.0,2.0,0.0,Business,Advanced
U01499,morrisdaniel,30,Female,bobby50@yahoo.com,1,0.0,1.81,0.0,Machine Learning,Advanced
U01500,lindsey29,15,Male,michellemejia@outlook.com,13,1002.27,3.012307692307693,77.09769230769231,Artificial Intelligence,Advanced
U01501,dawnmccarty,23,Male,arianarobinson@hotmail.com,1,119.04,2.75,119.04,Finance,Intermediate
U01502,stephen90,28,Female,mwilson@outlook.com,1,57.32,4.74,57.32,Web Development,Advanced
U01503,julie92,30,Female,christopher75@yahoo.com,1,276.37,2.72,276.37,Design,Advanced
U01504,qblack,31,Male,christophermartin@outlook.com,1,472.28,4.74,472.28,Programming,Beginner
U01505,haley15,35,Male,sandra88@hotmail.com,3,0.0,4.2299999999999995,0.0,Cybersecurity,Beginner
U01506,nancy99,34,Male,wnelson@hotmail.com,15,1160.56,3.232,77.37066666666666,Artificial Intelligence,Advanced
U01507,aboyd,18,Female,dramos@yahoo.com,3,353.43,2.736666666666667,117.81,Business,Beginner
U01508,ljohnson,34,Male,hannahcombs@yahoo.com,1,0.0,4.94,0.0,Cybersecurity,Beginner
U01509,benjamin24,15,Female,shannonross@outlook.com,1,57.32,4.74,57.32,Web Development,Advanced
U01510,reginald30,16,Female,masonamber@hotmail.com,2,0.0,2.075,0.0,Data Science,Beginner
U01511,garycarr,15,Male,victoria98@yahoo.com,13,957.8900000000001,3.202307692307692,73.68384615384616,Design,Beginner
U01512,stevensexton,19,Male,stephen15@hotmail.com,12,1597.8600000000001,2.6366666666666667,133.155,Cybersecurity,Advanced
U01513,valerieharmon,23,Male,hamiltonmaria@hotmail.com,1,0.0,4.1,0.0,Finance,Intermediate
U01514,craig92,25,Male,daniel50@hotmail.com,1,0.0,3.64,0.0,Artificial Intelligence,Beginner
U01515,rossanthony,35,Female,coreyfowler@gmail.com,1,0.0,1.52,0.0,Design,Advanced
U01516,daviddavis,19,Male,wchapman@gmail.com,1,0.0,2.61,0.0,Design,Advanced
U01517,lindsaykelly,26,Male,kellymorgan@outlook.com,14,1184.67,2.8249999999999997,84.61928571428572,Artificial Intelligence,Advanced
U01518,carolgamble,21,Male,gregg70@gmail.com,1,490.9,4.55,490.9,Artificial Intelligence,Beginner
U01519,christopher18,16,Male,holmesnatalie@hotmail.com,2,0.0,2.8150000000000004,0.0,Design,Advanced
U01520,mhayes,26,Female,gilbert23@yahoo.com,1,0.0,4.66,0.0,Digital Marketing,Intermediate
U01521,georgeerin,34,Female,owensara@hotmail.com,1,327.99,1.51,327.99,Project Management,Beginner
U01522,vnelson,31,Female,robin05@gmail.com,14,461.27,2.8892857142857147,32.94785714285714,Digital Marketing,Advanced
U01523,egutierrez,16,Male,kimcolleen@yahoo.com,1,0.0,1.73,0.0,Machine Learning,Intermediate
U01524,adam56,30,Female,othompson@outlook.com,1,0.0,4.44,0.0,Digital Marketing,Beginner
U01525,lisa07,32,Female,gstrickland@gmail.com,2,347.48999999999995,2.56,173.74499999999998,Machine Learning,Advanced
U01526,jeremyarnold,20,Male,robert14@yahoo.com,12,1765.17,3.315,147.0975,Project Management,Beginner
U01527,lucas92,29,Female,gutierrezerin@hotmail.com,1,37.89,1.3,37.89,Web Development,Advanced
U01528,thompsontammy,16,Male,tracy13@gmail.com,14,2194.62,3.25,156.75857142857143,Business,Beginner
U01529,wgraves,19,Female,barbara11@gmail.com,3,0.0,3.616666666666667,0.0,Cybersecurity,Advanced
U01530,qhorton,16,Male,diazbreanna@hotmail.com,15,544.11,2.9426666666666668,36.274,Machine Learning,Advanced
U01531,brianberry,30,Female,diazjessica@gmail.com,14,623.0799999999999,3.4464285714285716,44.505714285714284,Design,Beginner
U01532,alexanderjacob,28,Female,brittanycampbell@gmail.com,1,0.0,3.02,0.0,Data Science,Intermediate
U01533,rebecca74,16,Female,christopher19@gmail.com,3,111.18,3.9066666666666667,37.06,Design,Beginner
U01534,robertpeters,28,Male,annette96@hotmail.com,1,0.0,4.94,0.0,Cybersecurity,Beginner
U01535,khernandez,20,Male,simpsonmandy@yahoo.com,4,944.3,3.1025,236.075,Artificial Intelligence,Intermediate
U01536,guerrerotonya,33,Female,rachelvalencia@hotmail.com,12,1758.18,3.2183333333333337,146.51500000000001,Artificial Intelligence,Advanced
U01537,qroberts,27,Female,vasquezkayla@hotmail.com,3,887.79,3.623333333333333,295.93,Artificial Intelligence,Intermediate
U01538,thompsonjack,27,Female,schaeferkara@hotmail.com,1,415.51,3.11,415.51,Artificial Intelligence,Intermediate
U01539,hmcdaniel,24,Female,murphyrebecca@outlook.com,1,0.0,4.73,0.0,Machine Learning,Intermediate
U01540,arroyojohn,30,Female,lopezaaron@hotmail.com,1,0.0,4.94,0.0,Cybersecurity,Beginner
U01541,barrerajohn,29,Female,erika24@gmail.com,4,684.17,2.02,171.0425,Data Science,Advanced
U01542,jsmith,18,Female,patriciasmith@hotmail.com,1,177.34,3.89,177.34,Digital Marketing,Advanced
U01543,smithjames,25,Female,teresa86@yahoo.com,16,1848.28,3.141875,115.5175,Finance,Intermediate
U01544,cphillips,31,Female,debbieharris@yahoo.com,1,119.04,2.75,119.04,Finance,Intermediate
U01545,ganderson,15,Female,vgreen@gmail.com,1,0.0,2.2,0.0,Web Development,Beginner
U01546,stefanie21,34,Male,dawnnunez@hotmail.com,1,0.0,3.64,0.0,Artificial Intelligence,Beginner
U01547,cookdesiree,17,Male,ofuentes@hotmail.com,2,0.0,1.665,0.0,Design,Advanced
U01548,travis26,35,Female,danielslisa@yahoo.com,1,0.0,2.88,0.0,Programming,Beginner
U01549,katherinerobertson,34,Female,zjohnson@outlook.com,1,0.0,2.14,0.0,Digital Marketing,Beginner
U01550,raymond40,16,Male,fwalker@yahoo.com,1,0.0,1.73,0.0,Machine Learning,Intermediate
U01551,julian48,16,Male,bryanmorris@hotmail.com,1,0.0,2.98,0.0,Marketing,Advanced
U01552,krussell,32,Male,todd69@outlook.com,1,0.0,4.45,0.0,Design,Advanced
U01553,melinda52,27,Male,dflynn@hotmail.com,15,631.0,2.920666666666667,42.06666666666667,Data Science,Advanced
U01554,smithcarl,20,Male,hernandezlisa@yahoo.com,4,0.0,3.46,0.0,Cybersecurity,Beginner
U01555,parkerrobert,23,Female,zachary80@yahoo.com,1,0.0,3.65,0.0,Data Science,Beginner
U01556,benjamin25,23,Female,linda46@outlook.com,2,0.0,4.445,0.0,Finance,Advanced
U01557,rossdiane,17,Male,omacdonald@yahoo.com,1,0.0,1.81,0.0,Machine Learning,Advanced
U01558,deborah16,32,Male,sheila12@outlook.com,1,57.32,4.74,57.32,Web Development,Advanced
U01559,brownthomas,19,Male,patrickgomez@hotmail.com,1,89.59,2.68,89.59,Artificial Intelligence,Intermediate
U01560,vickibrown,24,Male,ghawkins@hotmail.com,1,0.0,3.6,0.0,Data Science,Intermediate
U01561,miranda44,32,Male,philipjohnson@yahoo.com,1,0.0,3.02,0.0,Data Science,Intermediate
U01562,crawfordmark,18,Female,lreese@yahoo.com,1,0.0,2.14,0.0,Digital Marketing,Beginner
U01563,tiffanylopez,35,Female,williamsrobert@yahoo.com,1,0.0,4.1,0.0,Finance,Intermediate
U01564,vpena,28,Female,susan39@outlook.com,1,346.71,1.23,346.71,Project Management,Advanced
U01565,daniellyons,32,Male,louisday@hotmail.com,1,212.39,3.15,212.39,Digital Marketing,Advanced
U01566,buckdenise,29,Male,chrisphelps@gmail.com,1,0.0,3.64,0.0,Artificial Intelligence,Beginner
U01567,olivia94,22,Male,odonnellcraig@yahoo.com,1,0.0,2.14,0.0,Digital Marketing,Beginner
U01568,maldonadoandrew,26,Female,tmorales@gmail.com,3,415.51,3.07,138.50333333333333,Artificial Intelligence,Intermediate
U01569,laurasmith,35,Male,wfranco@yahoo.com,1,0.0,2.01,0.0,Marketing,Advanced
U01570,smithmark,31,Male,robinirwin@hotmail.com,2,326.02,3.415,163.01,Business,Beginner
U01571,nicolerobinson,19,Male,mary04@outlook.com,2,0.0,1.9849999999999999,0.0,Cybersecurity,Advanced
U01572,harrisonstephen,29,Female,adam98@yahoo.com,1,53.86,2.47,53.86,Finance,Beginner
U01573,jenniferscott,18,Female,grayanne@gmail.com,2,487.92,3.545,243.96,Business,Advanced
U01574,whitemercedes,17,Male,lamamber@gmail.com,1,346.71,1.23,346.71,Project Management,Advanced
U01575,richardsontammy,15,Female,millerrandy@hotmail.com,13,1289.19,3.3392307692307694,99.16846153846154,Cybersecurity,Beginner
U01576,charlessmith,35,Male,aaguilar@hotmail.com,2,0.0,2.605,0.0,Cybersecurity,Beginner
U01577,parkerkatelyn,30,Male,andersonlisa@yahoo.com,1,0.0,1.52,0.0,Design,Advanced
U01578,talvarado,26,Male,valdezshannon@hotmail.com,15,1408.0,2.884666666666667,93.86666666666666,Artificial Intelligence,Intermediate
U01579,clewis,31,Male,ashleyparker@gmail.com,1,0.0,1.59,0.0,Finance,Advanced
U01580,ryanmoreno,15,Female,bakeranne@hotmail.com,2,394.26,1.54,197.13,Cybersecurity,Intermediate
U01581,lori53,30,Male,kruiz@yahoo.com,2,215.23000000000002,2.595,107.61500000000001,Digital Marketing,Advanced
U01582,kingkristen,16,Male,morrisjennifer@hotmail.com,1,0.0,4.11,0.0,Marketing,Intermediate
U01583,daniel76,30,Female,zcross@outlook.com,1,0.0,3.45,0.0,Project Management,Intermediate
U01584,steven45,32,Male,bradley75@outlook.com,1,0.0,4.44,0.0,Digital Marketing,Beginner
U01585,vclark,27,Male,brentbrooks@gmail.com,11,891.67,3.441818181818182,81.06090909090909,Finance,Beginner
U01586,bobby05,27,Male,garrett72@hotmail.com,14,1193.63,3.0142857142857147,85.25928571428572,Machine Learning,Beginner
U01587,greg26,27,Male,evazquez@yahoo.com,2,37.89,2.615,18.945,Cybersecurity,Advanced
U01588,williamwalker,32,Male,nicolejohnson@outlook.com,1,0.0,3.45,0.0,Project Management,Intermediate
U01589,harristravis,16,Female,knightjanet@hotmail.com,1,0.0,4.94,0.0,Cybersecurity,Beginner
U01590,erinjohnson,33,Male,cynthiaholland@hotmail.com,1,0.0,4.68,0.0,Project Management,Beginner
U01591,robert84,32,Female,davisconnie@gmail.com,2,0.0,3.01,0.0,Artificial Intelligence,Advanced
U01592,travisweber,33,Male,raymond75@yahoo.com,4,0.0,2.295,0.0,Cybersecurity,Beginner
U01593,susan32,34,Male,derekmiller@gmail.com,1,0.0,4.44,0.0,Digital Marketing,Beginner
U01594,rking,35,Male,xbrown@hotmail.com,1,37.89,1.3,37.89,Web Development,Advanced
U01595,ronaldperry,15,Male,wjackson@hotmail.com,2,592.85,3.5,296.425,Artificial Intelligence,Advanced
U01596,yorkerica,22,Male,murrayjack@yahoo.com,2,0.0,2.3899999999999997,0.0,Data Science,Beginner
U01597,sarahhopkins,21,Female,nguyendonna@yahoo.com,1,299.57,3.74,299.57,Data Science,Beginner
U01598,zlevine,30,Female,jessica13@gmail.com,1,0.0,3.32,0.0,Web Development,Beginner
U01599,tracy23,29,Female,hcoleman@gmail.com,1,0.0,2.98,0.0,Marketing,Advanced
U01600,sanderselizabeth,29,Female,anthony38@yahoo.com,1,326.02,2.69,326.02,Business,Intermediate
U01601,phall,23,Female,kathleensandoval@yahoo.com,2,346.71,2.87,173.355,Design,Advanced
U01602,davisangel,31,Female,ballen@outlook.com,13,871.4,3.276153846153846,67.03076923076922,Artificial Intelligence,Beginner
U01603,kennethmartinez,32,Male,bromero@outlook.com,2,89.59,2.1350000000000002,44.795,Artificial Intelligence,Advanced
U01604,kevinmeza,31,Female,timothy98@yahoo.com,1,0.0,3.45,0.0,Project Management,Intermediate
U01605,acurtis,18,Male,arthur42@yahoo.com,1,57.32,4.74,57.32,Web Development,Advanced
U01606,mdavies,17,Female,grosscharles@gmail.com,1,346.71,1.23,346.71,Project Management,Advanced
U01607,ryan98,25,Male,obaird@outlook.com,1,89.59,2.68,89.59,Artificial Intelligence,Intermediate
U01608,debbie14,15,Female,watsonroger@outlook.com,1,0.0,1.73,0.0,Machine Learning,Intermediate
U01609,jonesjoan,15,Male,tyler47@hotmail.com,1,0.0,2.2,0.0,Web Development,Beginner
U01610,kgarcia,31,Male,michael22@gmail.com,1,0.0,2.01,0.0,Marketing,Advanced
U01611,sheilawilson,27,Male,jerrylynn@hotmail.com,1,0.0,2.01,0.0,Marketing,Advanced
U01612,htaylor,29,Male,kristine84@outlook.com,1,0.0,1.73,0.0,Machine Learning,Intermediate
U01613,alex16,25,Male,rhodesjessica@outlook.com,1,0.0,4.94,0.0,Cybersecurity,Beginner
U01614,mcarpenter,17,Male,geoffrey77@hotmail.com,1,0.0,4.66,0.0,Digital Marketing,Intermediate
U01615,allisonpeters,29,Male,ndaniel@gmail.com,1,0.0,1.81,0.0,Machine Learning,Advanced
U01616,lcalderon,20,Male,nataliemartin@gmail.com,1,0.0,3.32,0.0,Web Development,Beginner
U01617,marquezedward,21,Male,brownbelinda@hotmail.com,1,0.0,1.28,0.0,Programming,Beginner
U01618,victoriawebster,15,Female,robertmccall@hotmail.com,13,898.9499999999999,3.129230769230769,69.14999999999999,Marketing,Advanced
U01619,dbrown,20,Female,william74@hotmail.com,1,490.9,4.55,490.9,Artificial Intelligence,Beginner
U01620,dtorres,19,Female,donovankatherine@gmail.com,1,0.0,4.44,0.0,Digital Marketing,Beginner
U01621,kylebell,16,Female,amy94@gmail.com,2,0.0,1.905,0.0,Business,Advanced
U01622,scottkennedy,15,Female,christina10@hotmail.com,1,0.78,3.89,0.78,Machine Learning,Advanced
U01623,sarathomas,23,Male,garciasean@gmail.com,1,0.0,2.14,0.0,Digital Marketing,Beginner
U01624,markwells,34,Female,william38@hotmail.com,4,809.56,3.265,202.39,Artificial Intelligence,Advanced
U01625,taylorjoshua,33,Female,brittany29@outlook.com,3,394.26,3.2099999999999995,131.42,Cybersecurity,Intermediate
U01626,amythornton,26,Female,howardjennifer@yahoo.com,1,0.0,4.14,0.0,Finance,Beginner
U01627,collinslisa,23,Female,diazjessica@outlook.com,13,732.86,2.856923076923077,56.37384615384615,Cybersecurity,Beginner
U01628,emilymartin,26,Male,martincynthia@gmail.com,14,1576.41,2.5435714285714286,112.60071428571429,Business,Advanced
U01629,hansondennis,28,Female,shannondelgado@hotmail.com,1,53.86,2.47,53.86,Finance,Beginner
U01630,laurie24,33,Male,fnichols@gmail.com,1,0.0,3.02,0.0,Data Science,Intermediate
U01631,aaron63,18,Female,gregorylarsen@hotmail.com,2,394.26,1.435,197.13,Cybersecurity,Advanced
U01632,ygarcia,21,Male,gouldphilip@yahoo.com,1,0.0,3.93,0.0,Cybersecurity,Intermediate
U01633,randy38,34,Male,asimmons@hotmail.com,1,0.0,4.68,0.0,Project Management,Beginner
U01634,kevin78,35,Male,victormiller@yahoo.com,1,0.0,3.02,0.0,Data Science,Intermediate
U01635,candrews,18,Female,collierjeremy@gmail.com,14,743.14,2.9021428571428567,53.08142857142857,Business,Advanced
U01636,stevenknapp,19,Male,zadams@hotmail.com,1,0.0,4.45,0.0,Design,Advanced
U01637,ferrellgeorge,30,Male,robertwade@yahoo.com,13,1567.34,3.713846153846154,120.56461538461538,Digital Marketing,Beginner
U01638,jonathan56,26,Male,leesavannah@yahoo.com,1,0.0,2.2,0.0,Web Development,Beginner
U01639,ubridges,27,Male,seth87@hotmail.com,1,0.0,2.43,0.0,Programming,Intermediate
U01640,taylorkimberly,23,Female,thomas13@yahoo.com,1,0.0,4.72,0.0,Marketing,Intermediate
U01641,bbowen,17,Male,qlewis@gmail.com,1,0.0,4.1,0.0,Finance,Intermediate
U01642,juliehernandez,26,Male,hnelson@outlook.com,1,0.0,3.65,0.0,Data Science,Beginner
U01643,moorejulia,25,Male,englishjustin@yahoo.com,1,89.59,2.68,89.59,Artificial Intelligence,Intermediate
U01644,katherine11,23,Male,awallace@outlook.com,3,487.92,3.526666666666667,162.64000000000001,Business,Advanced
U01645,curtis73,19,Male,jbaker@hotmail.com,3,0.78,3.3333333333333335,0.26,Business,Advanced
U01646,wrojas,28,Female,daviddaugherty@outlook.com,1,0.0,2.43,0.0,Programming,Intermediate
U01647,smithvincent,17,Female,kellyflores@hotmail.com,13,1297.69,3.5084615384615385,99.8223076923077,Cybersecurity,Beginner
U01648,mmosley,22,Female,jessica65@hotmail.com,4,118.46000000000001,2.4924999999999997,29.615000000000002,Machine Learning,Advanced
U01649,maryharris,35,Male,taylor63@outlook.com,13,2151.13,2.853846153846154,165.47153846153847,Artificial Intelligence,Intermediate
U01650,bethpalmer,33,Male,tonyward@gmail.com,1,0.0,1.81,0.0,Machine Learning,Advanced
U01651,anthonygomez,25,Female,ologan@yahoo.com,1,212.39,3.15,212.39,Digital Marketing,Advanced
U01652,markharper,35,Male,lisajones@yahoo.com,2,327.99,2.72,163.995,Cybersecurity,Beginner
U01653,richard46,21,Female,geraldbrown@outlook.com,1,0.0,2.61,0.0,Design,Advanced
U01654,lori03,22,Female,parkmarisa@outlook.com,15,2711.54,3.1113333333333335,180.76933333333332,Business,Advanced
U01655,austinlee,23,Male,rodneyreed@hotmail.com,1,0.0,1.81,0.0,Machine Learning,Advanced
U01656,norrisdakota,27,Male,saragross@outlook.com,12,918.87,3.1283333333333334,76.5725,Cybersecurity,Advanced
U01657,lopezjesse,22,Female,sgreen@yahoo.com,1,0.0,3.65,0.0,Data Science,Beginner
U01658,spencer81,31,Female,yyang@hotmail.com,1,177.34,3.89,177.34,Digital Marketing,Advanced
U01659,brendarodriguez,27,Female,williamsonwilliam@hotmail.com,3,540.38,3.1133333333333333,180.12666666666667,Project Management,Beginner
U01660,clinton81,25,Female,masoncynthia@gmail.com,2,95.21000000000001,3.02,47.605000000000004,Web Development,Advanced
U01661,tracywilson,27,Female,cainangela@hotmail.com,1,0.0,3.32,0.0,Web Development,Beginner
U01662,dustin08,28,Male,joseph90@yahoo.com,15,2154.37,3.3066666666666666,143.62466666666666,Finance,Advanced
U01663,sandra93,28,Female,vbooth@gmail.com,2,0.0,3.0,0.0,Marketing,Beginner
U01664,sara98,23,Female,rmayer@yahoo.com,2,415.51,3.065,207.755,Artificial Intelligence,Intermediate
U01665,kimberly94,34,Female,melissa92@gmail.com,4,0.0,3.9575,0.0,Data Science,Beginner
U01666,fbarber,28,Female,donna63@hotmail.com,14,589.19,2.785,42.085,Design,Advanced
U01667,sandrastewart,23,Female,simpsondonald@yahoo.com,1,0.0,1.59,0.0,Finance,Advanced
U01668,alambert,27,Female,stephanievillarreal@yahoo.com,1,0.0,1.13,0.0,Machine Learning,Beginner
U01669,julie64,30,Female,oramirez@outlook.com,2,53.86,3.575,26.93,Finance,Beginner
U01670,justin64,19,Male,bwilliamson@outlook.com,1,0.0,3.32,0.0,Web Development,Beginner
U01671,apugh,25,Male,egreen@yahoo.com,15,839.93,2.9560000000000004,55.99533333333333,Finance,Beginner
U01672,carolynfriedman,15,Male,santosvictor@hotmail.com,1,0.0,4.51,0.0,Design,Beginner
U01673,francosusan,16,Male,nataliestrong@gmail.com,1,0.0,1.73,0.0,Machine Learning,Intermediate
U01674,carl17,27,Female,kimberly19@yahoo.com,14,1224.07,2.9164285714285714,87.43357142857143,Cybersecurity,Beginner
U01675,douglasthompson,17,Male,samantha32@yahoo.com,1,394.26,1.35,394.26,Cybersecurity,Intermediate
U01676,odunn,22,Male,kennethfloyd@yahoo.com,1,0.0,4.79,0.0,Marketing,Advanced
U01677,mistypowell,22,Male,tammy35@yahoo.com,2,0.0,2.88,0.0,Business,Advanced
U01678,christina89,31,Female,upierce@hotmail.com,1,0.0,4.73,0.0,Machine Learning,Intermediate
U01679,collinstracy,16,Female,wcarpenter@gmail.com,1,0.0,4.45,0.0,Design,Advanced
U01680,slynch,30,Male,chankayla@yahoo.com,1,0.0,2.0,0.0,Business,Advanced
U01681,brownryan,33,Male,rthompson@hotmail.com,1,0.0,3.45,0.0,Project Management,Intermediate
U01682,josephbrown,21,Male,rogersmelissa@gmail.com,2,0.0,3.99,0.0,Digital Marketing,Beginner
U01683,christywoods,19,Female,powellandrew@gmail.com,1,326.02,2.69,326.02,Business,Intermediate
U01684,meganwhite,26,Female,bryan07@gmail.com,2,0.0,1.9849999999999999,0.0,Cybersecurity,Advanced
U01685,jameslarson,26,Female,xvang@hotmail.com,1,0.0,1.73,0.0,Machine Learning,Intermediate
U01686,nathan53,32,Male,stacie37@yahoo.com,1,0.0,2.01,0.0,Marketing,Advanced
U01687,dianaburnett,23,Female,cynthiahall@hotmail.com,2,0.0,3.885,0.0,Marketing,Advanced
U01688,valeriegalvan,28,Female,millerzachary@gmail.com,2,0.0,3.15,0.0,Marketing,Advanced
U01689,burnsjoel,30,Female,james38@outlook.com,1,0.0,3.32,0.0,Web Development,Beginner
U01690,lori78,27,Male,ryandavila@yahoo.com,4,0.0,4.3075,0.0,Artificial Intelligence,Beginner
U01691,morantoni,22,Male,tiffany52@gmail.com,1,37.89,1.3,37.89,Web Development,Advanced
U01692,davidsonmark,26,Male,ofletcher@hotmail.com,12,1372.26,3.330833333333333,114.355,Artificial Intelligence,Advanced
U01693,samantha22,21,Male,aweeks@yahoo.com,2,276.37,2.6950000000000003,138.185,Design,Advanced
U01694,david68,35,Male,dianacordova@gmail.com,1,342.61,4.84,342.61,Project Management,Intermediate
U01695,christine15,32,Male,jvega@gmail.com,13,1458.16,3.06923076923077,112.16615384615385,Design,Advanced
U01696,james12,31,Female,aguilarmelissa@gmail.com,2,327.99,3.085,163.995,Digital Marketing,Beginner
U01697,whicks,35,Male,connerjennifer@outlook.com,1,0.0,2.14,0.0,Digital Marketing,Beginner
U01698,billyrivera,28,Female,amberwalton@hotmail.com,1,0.0,1.13,0.0,Machine Learning,Beginner
U01699,michael90,23,Female,evansdaniel@outlook.com,1,0.0,4.1,0.0,Finance,Intermediate
U01700,pagemichelle,25,Female,costalori@hotmail.com,1,326.02,2.69,326.02,Business,Intermediate
U01701,tracy73,22,Male,jeannevargas@yahoo.com,1,117.68,2.57,117.68,Data Science,Advanced
U01702,ronaldalexander,21,Female,jack38@gmail.com,14,957.02,3.3164285714285713,68.35857142857142,Business,Beginner
U01703,hhogan,21,Male,conleyshawn@outlook.com,3,487.92,3.516666666666667,162.64000000000001,Business,Advanced
U01704,ojohnston,30,Female,yvelasquez@hotmail.com,2,89.59,3.8100000000000005,44.795,Artificial Intelligence,Beginner
U01705,riddleryan,28,Male,melissapierce@outlook.com,1,472.28,4.74,472.28,Programming,Beginner
U01706,zcarter,17,Female,wallacejoseph@hotmail.com,1,0.0,3.85,0.0,Programming,Beginner
U01707,brettcampbell,32,Male,ypreston@outlook.com,3,119.04,4.16,39.68,Cybersecurity,Advanced
U01708,ymorton,22,Male,gibsonlori@hotmail.com,14,1615.22,2.6457142857142855,115.37285714285714,Finance,Intermediate
U01709,klandry,35,Female,smithlucas@gmail.com,1,0.0,2.14,0.0,Digital Marketing,Beginner
