UserID,UserName,Age,Gender,Email,TotalCourses,TotalSpending,AvgCourseRating,AvgCoursePrice,PreferredCategory,PreferredLevel,Cluster,ClusterName
U01359,mwarner,18,0,briananewton@yahoo.com,2,0.0,3.21,0.0,2,1,0,Budget Learners
U01360,kingdarren,22,0,wlee@gmail.com,1,119.04,2.75,119.04,6,2,0,Budget Learners
U01361,kelli73,31,1,lisa54@outlook.com,1,0.0,2.2,0.0,11,1,1,Professional Learners
U01362,zwalsh,26,1,vjacobs@yahoo.com,3,0.0,2.92,0.0,0,1,1,Professional Learners
U01363,perezsarah,25,1,raypeterson@outlook.com,2,0.0,3.29,0.0,3,0,1,Professional Learners
U01364,pkoch,16,0,john98@gmail.com,13,1734.8,3.3515384615384614,133.44615384615383,5,0,3,Casual Learners
U01365,thull,25,1,meganwalters@yahoo.com,14,1709.25,2.9314285714285715,122.08928571428571,3,1,3,Casual Learners
U01366,ltaylor,29,0,iscott@outlook.com,1,0.0,1.59,0.0,6,0,0,Budget Learners
U01367,baxtersamantha,22,1,darlene18@hotmail.com,1,0.0,4.68,0.0,10,1,1,Professional Learners
U01368,patrickkari,24,0,tmckenzie@hotmail.com,1,0.0,2.2,0.0,11,1,0,Budget Learners
U01369,alexandra74,21,1,gilbert75@outlook.com,1,0.0,3.02,0.0,3,2,1,Professional Learners
U01370,joseph11,21,0,rhanson@gmail.com,3,276.37,2.2433333333333336,92.12333333333333,4,0,0,Budget Learners
U01371,lynn61,22,1,millermary@yahoo.com,1,0.0,3.02,0.0,3,2,1,Professional Learners
U01372,maryrogers,19,0,craigdowns@outlook.com,1,0.0,4.66,0.0,5,2,0,Budget Learners
U01373,wongmichelle,24,1,lopezrachel@hotmail.com,1,0.0,3.93,0.0,2,2,1,Professional Learners
U01374,derrick45,32,0,torresmartha@yahoo.com,1,0.0,2.14,0.0,5,1,0,Budget Learners
U01375,fwalker,22,1,donald46@gmail.com,13,1934.77,3.1692307692307695,148.82846153846154,8,1,3,Casual Learners
U01376,gregory21,28,1,cody90@hotmail.com,1,0.0,4.68,0.0,10,1,1,Professional Learners
U01377,silvaamy,16,1,amanda48@hotmail.com,4,833.09,2.6125,208.2725,0,2,2,Premium Learners
U01378,turnerkelly,35,1,tgarcia@yahoo.com,2,472.28,4.625,236.14,4,1,2,Premium Learners
U01379,carloliver,22,1,brandonryan@yahoo.com,2,299.57,2.435,149.785,3,1,1,Professional Learners
U01380,susan26,26,1,eberry@gmail.com,1,37.89,1.3,37.89,11,0,1,Professional Learners
U01381,danielle11,15,1,ralphnguyen@outlook.com,1,0.0,4.14,0.0,6,1,1,Professional Learners
U01382,iansloan,22,0,pamelaking@gmail.com,1,326.02,2.69,326.02,1,2,2,Premium Learners
U01383,gallagherandrea,32,1,hopkinsjustin@hotmail.com,1,0.0,3.93,0.0,2,2,1,Professional Learners
U01384,tfrederick,23,0,lauren87@gmail.com,3,472.28,3.4433333333333334,157.42666666666665,4,0,0,Budget Learners
U01385,tbryant,33,0,snowamber@hotmail.com,1,0.0,4.14,0.0,6,1,0,Budget Learners
U01386,tomibarra,16,1,ygreen@yahoo.com,1,487.92,3.64,487.92,1,0,2,Premium Learners
U01387,ronaldberg,21,0,susan78@outlook.com,1,0.0,3.65,0.0,3,1,0,Budget Learners
U01388,mnelson,27,1,jeffreychandler@yahoo.com,1,0.0,2.61,0.0,4,0,1,Professional Learners
U01389,pattersoncharles,30,1,vlowery@outlook.com,1,0.0,3.85,0.0,9,1,1,Professional Learners
U01390,eriley,33,0,srogers@hotmail.com,2,0.0,3.255,0.0,1,0,0,Budget Learners
U01391,moranthomas,30,1,christy49@outlook.com,1,0.0,3.15,0.0,1,0,1,Professional Learners
U01392,donaldjohnson,29,0,qjuarez@gmail.com,3,248.1,2.4233333333333333,82.7,0,1,0,Budget Learners
U01393,eric14,30,1,donna02@hotmail.com,1,0.0,3.02,0.0,3,2,1,Professional Learners
U01394,mannchristopher,26,0,benjaminmoore@gmail.com,14,680.0699999999999,3.4364285714285714,48.576428571428565,3,1,3,Casual Learners
U01395,marshallsherry,31,1,samanthajohnson@outlook.com,14,1137.83,2.882857142857143,81.27357142857143,4,1,3,Casual Learners
U01396,ogreene,17,0,avilabrian@gmail.com,3,394.26,2.813333333333333,131.42,2,2,0,Budget Learners
U01397,victoria70,28,1,alexanderroberts@gmail.com,13,887.1,3.2100000000000004,68.23846153846154,3,1,3,Casual Learners
U01398,craigsosa,23,0,brianna09@outlook.com,1,0.0,2.67,0.0,11,0,0,Budget Learners
U01399,mitchellcarlos,20,1,owenkelsey@gmail.com,16,1648.93,3.179375,103.058125,0,1,3,Casual Learners
U01400,heather82,21,0,jamesshane@outlook.com,1,0.0,3.64,0.0,0,1,0,Budget Learners
U01401,jeffdavis,19,0,norrisvalerie@gmail.com,1,327.99,1.51,327.99,10,1,2,Premium Learners
U01402,guerrerojason,19,0,ebony07@hotmail.com,4,383.34,3.95,95.835,0,2,0,Budget Learners
U01403,cindy97,27,1,hollowayheather@outlook.com,1,0.0,1.91,0.0,2,2,1,Professional Learners
U01404,hoffmanjennifer,18,0,browndavid@yahoo.com,1,0.0,2.67,0.0,11,0,0,Budget Learners
U01405,amandamoore,35,1,vbrown@outlook.com,12,1034.4099999999999,2.874166666666667,86.20083333333332,3,0,3,Casual Learners
U01406,yjimenez,21,0,mitchellday@hotmail.com,1,0.0,2.67,0.0,11,0,0,Budget Learners
U01407,lisaperez,34,0,dwolf@yahoo.com,1,0.0,4.72,0.0,8,2,0,Budget Learners
U01408,lortiz,18,1,danielbaker@yahoo.com,2,0.0,3.0999999999999996,0.0,9,1,1,Professional Learners
U01409,jason20,31,1,ericksondavid@gmail.com,4,591.3199999999999,3.025,147.82999999999998,6,2,1,Professional Learners
U01410,bradley01,17,1,tylercoleman@outlook.com,1,37.89,1.3,37.89,11,0,1,Professional Learners
U01411,davidsonrandy,21,1,lmurillo@gmail.com,15,1440.09,3.5106666666666664,96.006,4,0,3,Casual Learners
U01412,mitchelldavid,16,1,robertsantos@outlook.com,3,58.1,4.243333333333333,19.366666666666667,6,0,1,Professional Learners
U01413,driley,24,1,rose19@hotmail.com,1,0.0,1.73,0.0,7,2,1,Professional Learners
U01414,david25,35,0,johnsonbrett@outlook.com,16,1200.1,3.05875,75.00625,2,0,3,Casual Learners
U01415,uhudson,18,1,austingraham@gmail.com,3,1086.1399999999999,2.393333333333333,362.0466666666666,0,2,2,Premium Learners
U01416,walkerbrandon,22,0,phillipsaaron@hotmail.com,2,326.02,3.8150000000000004,163.01,1,1,0,Budget Learners
U01417,katherinehaynes,26,0,stephaniemartin@hotmail.com,2,346.71,2.955,173.355,10,0,0,Budget Learners
U01418,kcastaneda,20,0,bmeyer@hotmail.com,1,0.0,4.45,0.0,4,0,0,Budget Learners
U01419,qwright,34,0,justin88@hotmail.com,2,327.99,1.395,163.995,9,1,0,Budget Learners
U01420,eric82,34,0,calvin46@hotmail.com,3,339.69,2.7733333333333334,113.23,1,1,0,Budget Learners
U01421,katelyncastro,22,1,usmith@hotmail.com,1,0.0,4.14,0.0,6,1,1,Professional Learners
U01422,ashleynorton,16,1,jessica60@yahoo.com,2,490.9,4.324999999999999,245.45,0,1,2,Premium Learners
U01423,elizabethpatrick,25,1,josephmyers@gmail.com,1,0.0,4.45,0.0,4,0,1,Professional Learners
U01424,edgar29,28,0,robin66@outlook.com,1,415.51,3.11,415.51,0,2,2,Premium Learners
U01425,usanchez,25,0,milleramanda@yahoo.com,1,0.0,4.68,0.0,10,1,0,Budget Learners
U01426,mramirez,24,1,jimenezamy@yahoo.com,1,89.59,2.68,89.59,0,2,1,Professional Learners
U01427,harrisalec,25,1,cruzsonia@outlook.com,1,0.0,3.64,0.0,0,1,1,Professional Learners
U01428,robertsonjennifer,35,0,bryantrachel@hotmail.com,1,0.0,4.79,0.0,8,0,0,Budget Learners
U01429,bonniegreen,31,0,ijones@hotmail.com,15,829.17,3.6806666666666668,55.278,4,1,3,Casual Learners
U01430,travislaura,19,0,miguel78@yahoo.com,13,1296.6799999999998,3.4553846153846157,99.74461538461537,2,0,3,Casual Learners
U01431,amanda65,34,0,christine75@yahoo.com,2,0.0,4.0200000000000005,0.0,2,2,0,Budget Learners
U01432,josephanderson,17,0,kingjason@yahoo.com,12,2266.34,3.285,188.86166666666668,0,2,3,Casual Learners
U01433,kgibson,16,0,wilsonjimmy@yahoo.com,2,89.59,3.16,44.795,0,1,0,Budget Learners
U01434,villanuevatammy,24,1,scott10@yahoo.com,2,90.37,3.285,45.185,0,0,1,Professional Learners
U01435,kaylaruiz,16,1,ihuff@gmail.com,13,1478.6599999999999,2.9015384615384616,113.74307692307691,0,2,3,Casual Learners
U01436,allison21,34,0,ncarroll@gmail.com,2,0.0,2.8,0.0,1,0,0,Budget Learners
U01437,gabrielle52,33,0,gregoryalvarado@hotmail.com,1,0.0,4.14,0.0,6,1,0,Budget Learners
U01438,randymorrison,30,0,danabishop@hotmail.com,4,37.89,2.3200000000000003,9.4725,11,1,0,Budget Learners
U01439,mcarter,22,1,lhenderson@yahoo.com,1,327.99,1.51,327.99,10,1,2,Premium Learners
U01440,garzakatherine,20,0,garciarebecca@gmail.com,2,394.26,2.64,197.13,2,2,2,Premium Learners
U01441,rogerschristine,24,0,fgrant@yahoo.com,1,327.99,1.51,327.99,10,1,2,Premium Learners
U01442,pcurry,34,0,maldonadojonathan@gmail.com,3,559.0999999999999,2.33,186.36666666666665,4,0,0,Budget Learners
U01443,traceyandrews,17,0,jacksonlisa@outlook.com,2,0.0,3.125,0.0,0,0,0,Budget Learners
U01444,matthew02,29,1,wilsonmary@yahoo.com,2,436.29999999999995,1.955,218.14999999999998,0,0,2,Premium Learners
U01445,vtran,29,1,alexander51@gmail.com,12,1584.32,2.795833333333333,132.02666666666667,11,1,3,Casual Learners
U01446,samuelbenton,32,0,veronica77@gmail.com,1,0.0,3.32,0.0,11,1,0,Budget Learners
U01447,fpark,17,0,edwardvasquez@outlook.com,1,0.0,3.15,0.0,1,0,0,Budget Learners
U01448,lori27,25,0,brandy06@yahoo.com,1,0.0,3.6,0.0,3,2,0,Budget Learners
U01449,xwalker,34,1,christopheryoung@yahoo.com,2,0.0,3.99,0.0,5,1,1,Professional Learners
U01450,crystal02,16,0,wesleyjohnson@gmail.com,11,1039.6299999999999,3.4645454545454544,94.51181818181817,0,2,3,Casual Learners
U01451,jessicaturner,17,1,kristenanderson@yahoo.com,11,906.41,3.328181818181818,82.40090909090908,0,1,3,Casual Learners
U01452,donaldmendoza,23,1,holderkara@gmail.com,2,155.57,1.935,77.785,3,0,1,Professional Learners
U01453,sandra01,17,1,rhondadavis@outlook.com,2,0.0,3.1750000000000003,0.0,2,1,1,Professional Learners
U01454,terrybryce,18,0,nlamb@hotmail.com,2,0.0,2.26,0.0,2,0,0,Budget Learners
U01455,arielwilliams,22,0,burnettjennifer@gmail.com,14,994.88,3.0978571428571433,71.06285714285714,0,0,3,Casual Learners
U01456,gentrybethany,30,1,sanchezmary@outlook.com,1,0.0,4.14,0.0,6,1,1,Professional Learners
U01457,huntertamara,27,1,barbaramarsh@outlook.com,1,394.26,1.35,394.26,2,2,2,Premium Learners
U01458,nmoore,24,1,qrussell@yahoo.com,1,0.0,2.0,0.0,1,0,1,Professional Learners
U01459,elizabethwatkins,17,0,fkelly@yahoo.com,1,0.0,1.28,0.0,9,1,0,Budget Learners
U01460,pvazquez,32,0,zblack@yahoo.com,13,1634.62,3.0584615384615383,125.74,2,0,3,Casual Learners
U01461,landerson,16,1,bstrickland@outlook.com,1,327.99,1.51,327.99,10,1,2,Premium Learners
U01462,vbuchanan,27,1,williameaton@hotmail.com,1,212.39,3.15,212.39,5,0,1,Professional Learners
U01463,jerome86,30,0,williamsbeverly@yahoo.com,13,1219.22,3.256153846153846,93.78615384615385,6,1,3,Casual Learners
U01464,iyoung,33,1,tina46@yahoo.com,1,0.0,4.51,0.0,4,1,1,Professional Learners
U01465,kgonzalez,33,1,shannon44@hotmail.com,2,394.26,3.04,197.13,2,2,2,Premium Learners
U01466,williamluna,22,1,mcmahonphillip@outlook.com,2,0.0,3.8,0.0,1,0,1,Professional Learners
U01467,reynoldsdennis,19,0,alisoncampbell@yahoo.com,1,487.92,3.64,487.92,1,0,2,Premium Learners
U01468,tvillanueva,28,0,jhawkins@gmail.com,2,299.57,3.06,149.785,2,0,0,Budget Learners
U01469,andersonbrandi,29,0,rstewart@yahoo.com,2,0.0,3.585,0.0,2,0,0,Budget Learners
U01470,jyoung,28,1,hinesamanda@hotmail.com,2,415.51,3.52,207.755,0,2,2,Premium Learners
U01471,garciachristine,19,0,robinsonjessica@outlook.com,1,0.0,3.64,0.0,0,1,0,Budget Learners
U01472,william95,27,0,michael27@yahoo.com,12,1086.16,3.0775,90.51333333333334,2,0,3,Casual Learners
U01473,nicolewalter,17,0,jeremysingh@gmail.com,15,2381.73,2.89,158.782,0,1,3,Casual Learners
U01474,sherryfowler,20,1,hansenrobert@gmail.com,2,0.0,2.435,0.0,11,0,1,Professional Learners
U01475,richardrocha,20,1,erin18@yahoo.com,15,1295.42,2.888,86.36133333333333,0,0,3,Casual Learners
U01476,kenneth36,35,0,williamssteven@outlook.com,1,326.02,2.69,326.02,1,2,2,Premium Learners
U01477,phamtiffany,17,0,michael59@hotmail.com,1,0.0,2.14,0.0,5,1,0,Budget Learners
U01478,lindaparrish,35,0,allendavid@hotmail.com,1,0.0,2.43,0.0,9,2,0,Budget Learners
U01479,kathleenlewis,25,0,wheelerjames@yahoo.com,1,0.0,4.14,0.0,6,1,0,Budget Learners
U01480,zsmith,20,0,cynthia24@yahoo.com,1,0.78,3.89,0.78,7,0,0,Budget Learners
U01481,david54,20,1,catherineriddle@outlook.com,1,0.0,1.73,0.0,7,2,1,Professional Learners
U01482,amanda99,17,1,ucarney@gmail.com,2,490.9,3.375,245.45,0,1,2,Premium Learners
U01483,morrisonrebecca,18,1,catherine26@outlook.com,1,0.0,4.51,0.0,4,1,1,Professional Learners
U01484,travisroman,17,1,ruizchristopher@hotmail.com,1,0.0,1.28,0.0,9,1,1,Professional Learners
U01485,holtjohn,16,1,castanedajessica@hotmail.com,1,0.0,4.14,0.0,6,1,1,Professional Learners
U01486,dwilliams,17,1,edwardatkins@yahoo.com,1,0.0,1.59,0.0,6,0,1,Professional Learners
U01487,david91,17,0,nicholasscott@hotmail.com,2,0.0,3.09,0.0,4,0,0,Budget Learners
U01488,lawsonbeth,27,1,thomasprice@gmail.com,12,599.76,2.9324999999999997,49.98,3,2,3,Casual Learners
U01489,mmacdonald,27,1,fharris@outlook.com,1,487.92,3.64,487.92,1,0,2,Premium Learners
U01490,whenry,19,0,nicholas42@outlook.com,1,0.0,1.91,0.0,2,2,0,Budget Learners
U01491,zfinley,17,0,wujames@hotmail.com,3,0.0,4.6066666666666665,0.0,5,2,0,Budget Learners
U01492,bettywillis,23,0,amy04@outlook.com,4,837.6099999999999,3.645,209.40249999999997,0,1,2,Premium Learners
U01493,lmatthews,18,0,zoconnor@hotmail.com,1,415.51,3.11,415.51,0,2,2,Premium Learners
U01494,twalker,32,1,hwolfe@outlook.com,1,0.0,2.38,0.0,2,0,1,Professional Learners
U01495,xsanchez,31,0,parkermark@hotmail.com,1,0.0,3.45,0.0,10,2,0,Budget Learners
U01496,katelynanderson,22,0,erussell@gmail.com,13,1683.07,3.2684615384615388,129.46692307692308,1,0,3,Casual Learners
U01497,ccrawford,35,0,perryashley@gmail.com,13,837.6099999999999,3.14,64.43153846153845,5,1,3,Casual Learners
U01498,joshuacastillo,15,1,christopherperez@yahoo.com,1,0.0,2.0,0.0,1,0,1,Professional Learners
U01499,morrisdaniel,30,0,bobby50@yahoo.com,1,0.0,1.81,0.0,7,0,0,Budget Learners
U01500,lindsey29,15,1,michellemejia@outlook.com,13,1002.27,3.012307692307693,77.09769230769231,0,0,3,Casual Learners
U01501,dawnmccarty,23,1,arianarobinson@hotmail.com,1,119.04,2.75,119.04,6,2,1,Professional Learners
U01502,stephen90,28,0,mwilson@outlook.com,1,57.32,4.74,57.32,11,0,0,Budget Learners
U01503,julie92,30,0,christopher75@yahoo.com,1,276.37,2.72,276.37,4,0,2,Premium Learners
U01504,qblack,31,1,christophermartin@outlook.com,1,472.28,4.74,472.28,9,1,2,Premium Learners
U01505,haley15,35,1,sandra88@hotmail.com,3,0.0,4.2299999999999995,0.0,2,1,1,Professional Learners
U01506,nancy99,34,1,wnelson@hotmail.com,15,1160.56,3.232,77.37066666666666,0,0,3,Casual Learners
U01507,aboyd,18,0,dramos@yahoo.com,3,353.43,2.736666666666667,117.81,1,1,0,Budget Learners
U01508,ljohnson,34,1,hannahcombs@yahoo.com,1,0.0,4.94,0.0,2,1,1,Professional Learners
U01509,benjamin24,15,0,shannonross@outlook.com,1,57.32,4.74,57.32,11,0,0,Budget Learners
U01510,reginald30,16,0,masonamber@hotmail.com,2,0.0,2.075,0.0,3,1,0,Budget Learners
U01511,garycarr,15,1,victoria98@yahoo.com,13,957.8900000000001,3.202307692307692,73.68384615384616,4,1,3,Casual Learners
U01512,stevensexton,19,1,stephen15@hotmail.com,12,1597.8600000000001,2.6366666666666667,133.155,2,0,3,Casual Learners
U01513,valerieharmon,23,1,hamiltonmaria@hotmail.com,1,0.0,4.1,0.0,6,2,1,Professional Learners
U01514,craig92,25,1,daniel50@hotmail.com,1,0.0,3.64,0.0,0,1,1,Professional Learners
U01515,rossanthony,35,0,coreyfowler@gmail.com,1,0.0,1.52,0.0,4,0,0,Budget Learners
U01516,daviddavis,19,1,wchapman@gmail.com,1,0.0,2.61,0.0,4,0,1,Professional Learners
U01517,lindsaykelly,26,1,kellymorgan@outlook.com,14,1184.67,2.8249999999999997,84.61928571428572,0,0,3,Casual Learners
U01518,carolgamble,21,1,gregg70@gmail.com,1,490.9,4.55,490.9,0,1,2,Premium Learners
U01519,christopher18,16,1,holmesnatalie@hotmail.com,2,0.0,2.8150000000000004,0.0,4,0,1,Professional Learners
U01520,mhayes,26,0,gilbert23@yahoo.com,1,0.0,4.66,0.0,5,2,0,Budget Learners
U01521,georgeerin,34,0,owensara@hotmail.com,1,327.99,1.51,327.99,10,1,2,Premium Learners
U01522,vnelson,31,0,robin05@gmail.com,14,461.27,2.8892857142857147,32.94785714285714,5,0,3,Casual Learners
U01523,egutierrez,16,1,kimcolleen@yahoo.com,1,0.0,1.73,0.0,7,2,1,Professional Learners
U01524,adam56,30,0,othompson@outlook.com,1,0.0,4.44,0.0,5,1,0,Budget Learners
U01525,lisa07,32,0,gstrickland@gmail.com,2,347.48999999999995,2.56,173.74499999999998,7,0,0,Budget Learners
U01526,jeremyarnold,20,1,robert14@yahoo.com,12,1765.17,3.315,147.0975,10,1,3,Casual Learners
U01527,lucas92,29,0,gutierrezerin@hotmail.com,1,37.89,1.3,37.89,11,0,0,Budget Learners
U01528,thompsontammy,16,1,tracy13@gmail.com,14,2194.62,3.25,156.75857142857143,1,1,3,Casual Learners
U01529,wgraves,19,0,barbara11@gmail.com,3,0.0,3.616666666666667,0.0,2,0,0,Budget Learners
U01530,qhorton,16,1,diazbreanna@hotmail.com,15,544.11,2.9426666666666668,36.274,7,0,3,Casual Learners
U01531,brianberry,30,0,diazjessica@gmail.com,14,623.0799999999999,3.4464285714285716,44.505714285714284,4,1,3,Casual Learners
U01532,alexanderjacob,28,0,brittanycampbell@gmail.com,1,0.0,3.02,0.0,3,2,0,Budget Learners
U01533,rebecca74,16,0,christopher19@gmail.com,3,111.18,3.9066666666666667,37.06,4,1,0,Budget Learners
U01534,robertpeters,28,1,annette96@hotmail.com,1,0.0,4.94,0.0,2,1,1,Professional Learners
U01535,khernandez,20,1,simpsonmandy@yahoo.com,4,944.3,3.1025,236.075,0,2,2,Premium Learners
U01536,guerrerotonya,33,0,rachelvalencia@hotmail.com,12,1758.18,3.2183333333333337,146.51500000000001,0,0,3,Casual Learners
U01537,qroberts,27,0,vasquezkayla@hotmail.com,3,887.79,3.623333333333333,295.93,0,2,2,Premium Learners
U01538,thompsonjack,27,0,schaeferkara@hotmail.com,1,415.51,3.11,415.51,0,2,2,Premium Learners
U01539,hmcdaniel,24,0,murphyrebecca@outlook.com,1,0.0,4.73,0.0,7,2,0,Budget Learners
U01540,arroyojohn,30,0,lopezaaron@hotmail.com,1,0.0,4.94,0.0,2,1,0,Budget Learners
U01541,barrerajohn,29,0,erika24@gmail.com,4,684.17,2.02,171.0425,3,0,2,Premium Learners
U01542,jsmith,18,0,patriciasmith@hotmail.com,1,177.34,3.89,177.34,5,0,0,Budget Learners
U01543,smithjames,25,0,teresa86@yahoo.com,16,1848.28,3.141875,115.5175,6,2,3,Casual Learners
U01544,cphillips,31,0,debbieharris@yahoo.com,1,119.04,2.75,119.04,6,2,0,Budget Learners
U01545,ganderson,15,0,vgreen@gmail.com,1,0.0,2.2,0.0,11,1,0,Budget Learners
U01546,stefanie21,34,1,dawnnunez@hotmail.com,1,0.0,3.64,0.0,0,1,1,Professional Learners
U01547,cookdesiree,17,1,ofuentes@hotmail.com,2,0.0,1.665,0.0,4,0,1,Professional Learners
U01548,travis26,35,0,danielslisa@yahoo.com,1,0.0,2.88,0.0,9,1,0,Budget Learners
U01549,katherinerobertson,34,0,zjohnson@outlook.com,1,0.0,2.14,0.0,5,1,0,Budget Learners
U01550,raymond40,16,1,fwalker@yahoo.com,1,0.0,1.73,0.0,7,2,1,Professional Learners
U01551,julian48,16,1,bryanmorris@hotmail.com,1,0.0,2.98,0.0,8,0,1,Professional Learners
U01552,krussell,32,1,todd69@outlook.com,1,0.0,4.45,0.0,4,0,1,Professional Learners
U01553,melinda52,27,1,dflynn@hotmail.com,15,631.0,2.920666666666667,42.06666666666667,3,0,3,Casual Learners
U01554,smithcarl,20,1,hernandezlisa@yahoo.com,4,0.0,3.46,0.0,2,1,1,Professional Learners
U01555,parkerrobert,23,0,zachary80@yahoo.com,1,0.0,3.65,0.0,3,1,0,Budget Learners
U01556,benjamin25,23,0,linda46@outlook.com,2,0.0,4.445,0.0,6,0,0,Budget Learners
U01557,rossdiane,17,1,omacdonald@yahoo.com,1,0.0,1.81,0.0,7,0,1,Professional Learners
U01558,deborah16,32,1,sheila12@outlook.com,1,57.32,4.74,57.32,11,0,1,Professional Learners
U01559,brownthomas,19,1,patrickgomez@hotmail.com,1,89.59,2.68,89.59,0,2,1,Professional Learners
U01560,vickibrown,24,1,ghawkins@hotmail.com,1,0.0,3.6,0.0,3,2,1,Professional Learners
U01561,miranda44,32,1,philipjohnson@yahoo.com,1,0.0,3.02,0.0,3,2,1,Professional Learners
U01562,crawfordmark,18,0,lreese@yahoo.com,1,0.0,2.14,0.0,5,1,0,Budget Learners
U01563,tiffanylopez,35,0,williamsrobert@yahoo.com,1,0.0,4.1,0.0,6,2,0,Budget Learners
U01564,vpena,28,0,susan39@outlook.com,1,346.71,1.23,346.71,10,0,2,Premium Learners
U01565,daniellyons,32,1,louisday@hotmail.com,1,212.39,3.15,212.39,5,0,1,Professional Learners
U01566,buckdenise,29,1,chrisphelps@gmail.com,1,0.0,3.64,0.0,0,1,1,Professional Learners
U01567,olivia94,22,1,odonnellcraig@yahoo.com,1,0.0,2.14,0.0,5,1,1,Professional Learners
U01568,maldonadoandrew,26,0,tmorales@gmail.com,3,415.51,3.07,138.50333333333333,0,2,0,Budget Learners
U01569,laurasmith,35,1,wfranco@yahoo.com,1,0.0,2.01,0.0,8,0,1,Professional Learners
U01570,smithmark,31,1,robinirwin@hotmail.com,2,326.02,3.415,163.01,1,1,1,Professional Learners
U01571,nicolerobinson,19,1,mary04@outlook.com,2,0.0,1.9849999999999999,0.0,2,0,1,Professional Learners
U01572,harrisonstephen,29,0,adam98@yahoo.com,1,53.86,2.47,53.86,6,1,0,Budget Learners
U01573,jenniferscott,18,0,grayanne@gmail.com,2,487.92,3.545,243.96,1,0,2,Premium Learners
U01574,whitemercedes,17,1,lamamber@gmail.com,1,346.71,1.23,346.71,10,0,2,Premium Learners
U01575,richardsontammy,15,0,millerrandy@hotmail.com,13,1289.19,3.3392307692307694,99.16846153846154,2,1,3,Casual Learners
U01576,charlessmith,35,1,aaguilar@hotmail.com,2,0.0,2.605,0.0,2,1,1,Professional Learners
U01577,parkerkatelyn,30,1,andersonlisa@yahoo.com,1,0.0,1.52,0.0,4,0,1,Professional Learners
U01578,talvarado,26,1,valdezshannon@hotmail.com,15,1408.0,2.884666666666667,93.86666666666666,0,2,3,Casual Learners
U01579,clewis,31,1,ashleyparker@gmail.com,1,0.0,1.59,0.0,6,0,1,Professional Learners
U01580,ryanmoreno,15,0,bakeranne@hotmail.com,2,394.26,1.54,197.13,2,2,2,Premium Learners
U01581,lori53,30,1,kruiz@yahoo.com,2,215.23000000000002,2.595,107.61500000000001,5,0,1,Professional Learners
U01582,kingkristen,16,1,morrisjennifer@hotmail.com,1,0.0,4.11,0.0,8,2,1,Professional Learners
U01583,daniel76,30,0,zcross@outlook.com,1,0.0,3.45,0.0,10,2,0,Budget Learners
U01584,steven45,32,1,bradley75@outlook.com,1,0.0,4.44,0.0,5,1,1,Professional Learners
U01585,vclark,27,1,brentbrooks@gmail.com,11,891.67,3.441818181818182,81.06090909090909,6,1,3,Casual Learners
U01586,bobby05,27,1,garrett72@hotmail.com,14,1193.63,3.0142857142857147,85.25928571428572,7,1,3,Casual Learners
U01587,greg26,27,1,evazquez@yahoo.com,2,37.89,2.615,18.945,2,0,1,Professional Learners
U01588,williamwalker,32,1,nicolejohnson@outlook.com,1,0.0,3.45,0.0,10,2,1,Professional Learners
U01589,harristravis,16,0,knightjanet@hotmail.com,1,0.0,4.94,0.0,2,1,0,Budget Learners
U01590,erinjohnson,33,1,cynthiaholland@hotmail.com,1,0.0,4.68,0.0,10,1,1,Professional Learners
U01591,robert84,32,0,davisconnie@gmail.com,2,0.0,3.01,0.0,0,0,0,Budget Learners
U01592,travisweber,33,1,raymond75@yahoo.com,4,0.0,2.295,0.0,2,1,1,Professional Learners
U01593,susan32,34,1,derekmiller@gmail.com,1,0.0,4.44,0.0,5,1,1,Professional Learners
U01594,rking,35,1,xbrown@hotmail.com,1,37.89,1.3,37.89,11,0,1,Professional Learners
U01595,ronaldperry,15,1,wjackson@hotmail.com,2,592.85,3.5,296.425,0,0,2,Premium Learners
U01596,yorkerica,22,1,murrayjack@yahoo.com,2,0.0,2.3899999999999997,0.0,3,1,1,Professional Learners
U01597,sarahhopkins,21,0,nguyendonna@yahoo.com,1,299.57,3.74,299.57,3,1,2,Premium Learners
U01598,zlevine,30,0,jessica13@gmail.com,1,0.0,3.32,0.0,11,1,0,Budget Learners
U01599,tracy23,29,0,hcoleman@gmail.com,1,0.0,2.98,0.0,8,0,0,Budget Learners
U01600,sanderselizabeth,29,0,anthony38@yahoo.com,1,326.02,2.69,326.02,1,2,2,Premium Learners
U01601,phall,23,0,kathleensandoval@yahoo.com,2,346.71,2.87,173.355,4,0,0,Budget Learners
U01602,davisangel,31,0,ballen@outlook.com,13,871.4,3.276153846153846,67.03076923076922,0,1,3,Casual Learners
U01603,kennethmartinez,32,1,bromero@outlook.com,2,89.59,2.1350000000000002,44.795,0,0,1,Professional Learners
U01604,kevinmeza,31,0,timothy98@yahoo.com,1,0.0,3.45,0.0,10,2,0,Budget Learners
U01605,acurtis,18,1,arthur42@yahoo.com,1,57.32,4.74,57.32,11,0,1,Professional Learners
U01606,mdavies,17,0,grosscharles@gmail.com,1,346.71,1.23,346.71,10,0,2,Premium Learners
U01607,ryan98,25,1,obaird@outlook.com,1,89.59,2.68,89.59,0,2,1,Professional Learners
U01608,debbie14,15,0,watsonroger@outlook.com,1,0.0,1.73,0.0,7,2,0,Budget Learners
U01609,jonesjoan,15,1,tyler47@hotmail.com,1,0.0,2.2,0.0,11,1,1,Professional Learners
